0,1,2,3,4,5,6,7,8,9
0.09999999999998176,0.1000000000000459,0.09999999999989453,0.09999999999997103,0.10000000000008526,0.1000000000000378,0.09999999999989512,0.10000000000005778,0.10000000000005448,0.0999999999999765
0.09999999999998971,0.10000000000007925,0.09999999999990444,0.10000000000000153,0.1000000000000925,0.09999999999993527,0.10000000000000836,0.09999999999998599,0.10000000000002555,0.09999999999997738
0.09999999999972496,0.10000000000048495,0.10000000000040964,0.09999999999980105,0.10000000000028642,0.09999999999921705,0.09999999999988785,0.099999999999769,0.1000000000002662,0.10000000000015274
0.09999999999998224,0.10000000000003767,0.09999999999991274,0.09999999999996624,0.10000000000007087,0.1000000000000523,0.09999999999991652,0.10000000000003605,0.10000000000004104,0.09999999999998456
0.09999999999998199,0.10000000000004436,0.0999999999998945,0.0999999999999635,0.10000000000007951,0.10000000000005854,0.09999999999990343,0.10000000000004518,0.10000000000004838,0.09999999999998066
0.09999999999627049,0.09999999999815527,0.1000000000001807,0.10000000000354371,0.10000000000471063,0.09999999999462966,0.09999999999668849,0.10000000000086334,0.1000000000025038,0.10000000000245414
0.099999999999274,0.09999999999982093,0.09999999999992884,0.10000000000013606,0.10000000000014234,0.10000000000000467,0.10000000000000867,0.10000000000006763,0.10000000000041416,0.10000000000020264
0.09999999999969773,0.10000000000053069,0.10000000000046291,0.0999999999997847,0.10000000000030747,0.09999999999913048,0.099999999999886,0.0999999999997409,0.10000000000028877,0.10000000000017013
0.09999999999984223,0.10000000000014027,0.0999999999998883,0.10000000000006265,0.10000000000024069,0.09999999999994603,0.0999999999999927,0.10000000000001298,0.09999999999997025,0.0999999999999039
0.09999999999998277,0.1000000000000455,0.09999999999989315,0.0999999999999625,0.10000000000007883,0.10000000000005757,0.09999999999990547,0.10000000000004503,0.10000000000004812,0.09999999999998102
0.09999999999984223,0.10000000000014027,0.0999999999998883,0.10000000000006265,0.10000000000024069,0.09999999999994603,0.0999999999999927,0.10000000000001298,0.09999999999997025,0.0999999999999039
