0,1,2,3,4,5,6,7,8,9
12.000326151071079,18.999295503455528,20.00035430514929,15.999122306590884,17.999727914444247,8.999742197243041,13.999396356405866,27.000823365653037,9.000358982607032,42.00085291737999
10.99988226783131,12.999578892069433,13.999654865354614,8.000234395998577,12.999374286260718,10.999972450119397,8.000235607107562,10.999380352905797,18.000573663418947,61.00111321893363
23.999329152261335,26.999854369228064,55.001009643977284,29.000028024030126,27.997815185547438,45.99913447244141,30.00049885054566,40.000660765873434,22.000878705199074,57.00079083089618
18.000498019985287,16.00045063009565,10.00025023765862,11.998317084922444,17.999244376547047,16.00035412086884,20.000204003141867,17.999695188669747,17.000328778482096,27.000657559628408
20.00053171685709,14.999389723030832,11.999913370706125,9.000171810355699,15.99918679131716,26.99986049277769,7.000261513180439,25.000462341134426,14.999516676079056,37.00070556456148
5.999718760621166,7.000088471577595,6.000064254241095,5.9998804899383495,5.000082106011166,10.000076288217358,7.0001364524560294,11.999949468578627,9.999848177482338,16.000155530876278
61.999851808627106,128.0011835521571,105.99586309266557,91.00061375471027,92.99986813765494,132.00141186312666,84.99780412791465,133.00401808616667,106.99929072122394,169.00009485575293
8.999301250334312,21.00048347884326,15.00028039920035,11.00032763227231,19.99950046288467,16.998992192126863,7.000160094640613,19.000421333422103,14.999612114780835,44.0009210414947
15.000515288165504,11.999902522644355,19.000648831586027,12.99924532925387,9.000039225425226,16.000054414959997,19.999873784583713,22.99917605808826,19.00067703615276,39.9998675091403
9.999851058638086,16.99877571195318,9.999780901108643,12.000490815556644,9.000377608359004,13.000318527340141,11.999833975477259,15.000094893173719,13.99994624653799,28.000530261855328
13.999847313495765,41.9996693724199,44.00032527753039,39.99913955008453,25.998521253975163,33.99972896524396,24.00024645963536,43.00097151093806,41.00037274164495,91.00117755503194
24.000975129292232,34.99833373004533,54.99939795466417,22.996671713633418,35.00051527597598,58.001019851436695,33.99977910450857,49.00114994171737,42.0001157488266,93.00204154989953
25.998096336995022,80.00093933132595,64.00066380104943,27.000326647275926,54.00029762119241,54.00123784397157,34.99797996102346,33.99909569476512,34.000551176930315,64.00081158547081
8.999930987847783,24.000003704549876,18.000399551023634,12.000408875233806,14.99942800387824,15.000470418175695,14.000269435148962,10.000097360578447,16.999102164158934,29.999889499404635
48.0022869378735,33.997789923979695,43.99885179380742,60.00180101624023,42.998546138549735,57.99873548196989,31.00024659284856,53.00146937230124,30.998408049184214,86.0018646932455
8.999772153560869,11.000104651376454,5.000090814245806,12.999361457665687,7.000087438105604,13.000058660016402,9.00014107400574,11.000127123884951,11.000029117740599,22.00022750939788
6.999874198873018,11.999389375874262,12.00060296596272,10.000565289567316,22.999471336403136,15.999918151935699,9.00000288272416,11.00050852179589,14.999995557879735,20.999671718984064
11.000008843251354,17.999823117668374,17.999099886630212,18.000260721696904,14.999330108127943,13.000443367841292,8.000307905739152,17.999746846437986,11.000459949356099,26.000519253250694
