0,1,2,3,4,5,6,7,8,9
10.500000000001982,10.499999999993861,10.500000000028681,10.500000000004135,10.499999999991523,10.499999999977158,10.50000000001913,10.499999999988109,10.499999999989305,10.500000000006116
12.199999999994095,12.199999999999143,12.200000000004009,12.199999999998745,12.200000000003962,12.199999999994194,12.200000000003724,12.199999999996141,12.200000000000376,12.200000000005614
13.799999999993421,13.799999999995203,13.800000000005896,13.800000000002246,13.800000000000482,13.799999999993975,13.800000000000814,13.800000000001175,13.800000000003454,13.800000000003315
12.399999999997497,12.400000000001276,12.399999999999565,12.399999999999832,12.40000000000246,12.39999999999461,12.400000000002699,12.399999999998439,12.399999999999604,12.400000000004024
10.999999999694285,10.999999999960739,11.00000000011531,11.000000000031033,10.999999999770449,11.000000000377064,10.99999999979902,11.000000000052193,11.000000000245777,10.999999999954131
9.699999999995027,9.700000000005009,9.700000000000806,9.699999999999413,9.699999999998482,9.699999999998065,9.70000000000232,9.699999999996427,9.700000000000978,9.70000000000347
11.099999999995784,11.099999999999628,11.100000000002762,11.10000000000061,11.100000000001451,11.099999999996157,11.100000000000403,11.099999999999177,11.100000000001042,11.100000000002986
41.29999999998357,41.2999999999942,41.30000000001369,41.30000000001291,41.29999999998254,41.299999999981885,41.299999999998114,41.300000000014805,41.30000000001069,41.30000000000787
15.999999999994115,16.000000000000558,16.000000000003297,16.00000000000086,16.000000000000796,15.999999999994152,16.000000000001236,15.999999999998922,16.00000000000258,16.000000000003478
13.700000000000527,13.700000000001854,13.699999999988517,13.699999999986654,13.699999999992048,13.699999999992245,13.700000000009673,13.70000000001203,13.700000000001923,13.700000000014523
11.59999999999425,11.59999999999869,11.599999999995738,11.599999999996895,11.600000000012846,11.599999999945553,11.60000000002604,11.600000000010754,11.600000000009551,11.60000000000968
14.499999999994488,14.4999999999996,14.500000000002158,14.500000000001135,14.499999999998204,14.499999999996293,14.500000000001876,14.499999999999698,14.500000000003963,14.500000000002593
24.000000000201894,23.999999999954124,23.999999999872056,24.00000000000302,24.000000000162213,23.99999999985423,24.000000000041695,23.99999999988912,23.999999999975714,24.000000000045922
13.39999999990088,13.399999999912131,13.400000000153177,13.400000000159135,13.399999999810756,13.39999999995351,13.399999999985265,13.400000000103018,13.400000000024752,13.399999999997368
19.599999999998488,19.600000000000556,19.600000000000577,19.599999999999905,19.600000000000524,19.599999999994907,19.60000000000165,19.599999999995596,19.600000000004705,19.60000000000311
18.09999999999602,18.10000000000033,18.100000000002616,18.1000000000007,18.10000000000204,18.0999999999973,18.100000000000403,18.09999999999924,18.100000000002215,18.09999999999914
18.699999999999154,18.70000000000037,18.70000000000043,18.700000000000962,18.700000000003335,18.699999999993803,18.700000000001488,18.699999999997285,18.70000000000097,18.700000000002188
17.399999999981695,17.399999999994492,17.400000000021734,17.400000000021173,17.39999999999015,17.39999999997686,17.399999999989845,17.400000000004326,17.400000000013645,17.400000000006077
16.999999999989967,16.99999999996357,17.000000000072994,17.00000000000142,17.000000000013856,16.99999999995053,17.000000000054577,16.999999999907033,17.000000000035385,17.00000000001068
27.69999999998881,27.70000000003759,27.70000000001309,27.70000000001139,27.700000000025902,27.699999999937646,27.699999999980324,27.699999999963463,27.70000000002023,27.700000000021586
15.20000000000099,15.199999999987028,15.200000000024678,15.199999999971869,15.199999999997297,15.199999999994024,15.200000000015086,15.199999999979944,15.200000000029647,15.199999999999458
8.800000000000846,8.800000000000107,8.800000000000141,8.800000000000082,8.800000000001868,8.799999999996983,8.800000000000056,8.79999999999905,8.800000000000793,8.800000000000072
